"","state","city","zipcode","n_abi","n_abi_any_na_address_line_1","pct_abi_any_na_address_line_1","lon","lat"
"5660","MN","DEXTER","55926",4,1,25,-92.6993811211543,43.7153043642133
"5661","MN","DODGE CENTER","55927",27,5,18.52,-92.8516185553192,44.0274621949747
"5662","MN","DORAN","56522",1,1,100,-96.4855932743492,46.1855724146236
"5663","MN","DULUTH","55811",83,3,3.61,-92.1297840679562,46.7702945697893
"5664","MN","DULUTH","55808",30,2,6.67,-92.1297840679562,46.7702945697893
"5665","MN","DULUTH","55803",48,1,2.08,-92.1297840679562,46.7702945697893
"5666","MN","DULUTH","55807",37,1,2.7,-92.1297840679562,46.7702945697893
"5667","MN","DUMONT","56236",8,1,12.5,-96.422885917179,45.7193267904364
"5668","MN","EAGAN","55122",35,1,2.86,-93.1667879440936,44.8186841643544
"5669","MN","EDEN PRAIRIE","55344",36,1,2.78,-93.4598264467941,44.845519499498
"5670","MN","EDEN PRAIRIE","55346",26,1,3.85,-93.4598264467941,44.845519499498
"5671","MN","EDEN PRAIRIE","55343",2,1,50,-93.4598264467941,44.845519499498
"5672","MN","EDINA","55435",18,1,5.56,-93.3601386381758,44.8966608131815
"5673","MN","EFFIE","56639",3,3,100,-93.6388078120698,47.8435276451393
"5674","MN","ELBOW LAKE","56531",19,1,5.26,-95.976838680563,45.9903793297161
"5675","MN","ELBOW LAKE","56531",19,1,5.26,-95.5612997348938,47.1415036429958
"5676","MN","ELIZABETH","56533",5,4,80,-96.1344253296263,46.3822590208511
"5677","MN","ELK RIVER","55330",68,2,2.94,-93.5722681807835,45.3169073576752
"5678","MN","ELLENDALE","56026",16,1,6.25,-93.3031470979669,43.8738708028984
"5679","MN","ELLSWORTH","56129",6,1,16.67,-96.0184087858519,43.5192171454933
"5680","MN","ELROSA","56325",2,1,50,-94.9483924114681,45.5628250407629
"5681","MN","ELY","55731",20,2,10,-91.8550794012785,47.9044907975267
"5682","MN","EMBARRASS","55732",7,2,28.57,NA,NA
"5683","MN","ERHARD","56534",4,1,25,-96.0964291674217,46.4818172848592
"5684","MN","ERSKINE","56535",8,1,12.5,-96.0151954059918,47.662221863537
"5685","MN","EUCLID","56722",2,1,50,NA,NA
"5686","MN","EVANSVILLE","56326",8,2,25,-95.6892975970219,46.0069383028439
"5687","MN","EXCELSIOR","55331",50,3,6,-93.5651198715575,44.902808144387
"5688","MN","FAIRFAX","55332",17,1,5.88,-94.7225441705494,44.5267373569624
"5689","MN","FAIRMONT","56031",57,2,3.51,-94.4501801853977,43.6466352989142
"5690","MN","FARMINGTON","55024",52,1,1.92,-93.1746757237608,44.6586092197668
"5691","MN","FERGUS FALLS","56537",76,3,3.95,-96.0717574763582,46.27867883438
"5692","MN","FERTILE","56540",30,8,26.67,-96.2783973630333,47.5396528703326
"5693","MN","FIFTY LAKES","56448",2,2,100,-94.0920766239802,46.7768946632478
"5694","MN","FINLAYSON","55735",10,1,10,-92.9262189084608,46.2020193640695
"5695","MN","FISHER","56723",10,3,30,-96.8007184789225,47.798889415409
"5696","MN","FLOODWOOD","55736",16,3,18.75,-92.9146907320756,46.929968467817
"5697","MN","FOREST LAKE","55025",32,1,3.12,-92.9582013524412,45.2522418360113
"5698","MN","FOSSTON","56542",22,2,9.09,-95.7556551870162,47.584957834621
"5699","MN","FOUNTAIN","55935",9,5,55.56,-92.1342312373796,43.7428553440987
"5700","MN","FRAZEE","56544",26,6,23.08,-95.703704023226,46.7296555915051
"5701","MN","FREEBORN","56032",4,1,25,-93.5658277461922,43.7657014155786
"5702","MN","FRIDLEY","55432",32,1,3.12,-93.2534553382999,45.0776597060948
"5703","MN","GARDEN CITY","56034",9,1,11.11,-94.1709588768586,44.0460446410888
"5704","MN","GARFIELD","56332",7,3,42.86,-95.4967554806113,45.9381897994912
"5705","MN","GARVIN","56132",4,1,25,-95.7599938704612,44.2161510433295
"5706","MN","GARY","56545",4,1,25,-96.265546512986,47.372491191826
"5707","MN","GIBBON","55335",14,1,7.14,-94.5248850755591,44.5358092653686
"5708","MN","GLYNDON","56547",8,1,12.5,-96.5786232627318,46.8717979290157
"5709","MN","GOLDEN VALLEY","55416",3,1,33.33,-93.3595868459209,44.9922453293917
"5710","MN","GOLDEN VALLEY","55427",14,1,7.14,-93.3595868459209,44.9922453293917
"5711","MN","GOODHUE","55027",21,1,4.76,-92.6212743511988,44.3981928049743
"5712","MN","GOODRIDGE","56725",7,2,28.57,-95.8038963594138,48.1428879124279
"5713","MN","GRACEVILLE","56240",11,1,9.09,-96.4330273310091,45.5659530866599
"5714","MN","GRAND MARAIS","55604",34,1,2.94,-90.3392025040656,47.7585338971966
"5715","MN","GRAND PORTAGE","55605",4,1,25,NA,NA
"5716","MN","GRASSTON","55030",5,1,20,-93.1523177610425,45.7991355871511
"5717","MN","GREENBUSH","56726",12,1,8.33,-96.1841772642494,48.7000691611666
"5718","MN","GREY EAGLE","56336",10,1,10,-94.7494444935952,45.8231647798491
"5719","MN","GROVE CITY","56243",10,3,30,-94.6820299049978,45.1489713639611
"5720","MN","GRYGLA","56727",9,1,11.11,-95.6213278331502,48.2977093836566
"5721","MN","GULLY","56646",6,2,33.33,-95.6228966958907,47.7676481996438
"5722","MN","HALMA","56729",1,1,100,-96.5976057936999,48.6610847824263
"5723","MN","HAM LAKE","55304",11,1,9.09,-93.2038016015267,45.2480346423921
"5724","MN","HAMEL","55340",8,1,12.5,-93.5850707381903,45.1088239034724
"5725","MN","HANCOCK","56244",20,2,10,-95.7950550966276,45.4961569909749
"5726","MN","HARMONY","55939",17,2,11.76,-92.006027834749,43.5534239288963
"5727","MN","HARTLAND","56042",8,1,12.5,-93.4841656450888,43.803913200764
"5728","MN","HASTINGS","55033",64,1,1.56,-92.8557369971236,44.7321245511915
"5729","MN","HAWLEY","56549",22,2,9.09,-96.3200122894556,46.8780199298935
"5730","MN","HECTOR","55342",18,1,5.56,-94.711260997876,44.7366356915403
"5731","MN","HENDRICKS","56136",16,3,18.75,-96.4285162204826,44.5070834452021
"5732","MN","HERON LAKE","56137",11,1,9.09,-95.3238635093909,43.7954949348662
"5733","MN","HEWITT","56453",8,1,12.5,-95.0900036935634,46.3291111970516
"5734","MN","HILL CITY","55748",11,3,27.27,-93.5925842802572,46.9808730085685
"5735","MN","HINCKLEY","55037",26,1,3.85,-92.9244708696684,46.0111029656227
"5736","MN","HOKAH","55941",10,2,20,-91.3533786853116,43.7605069886876
"5737","MN","HOLDINGFORD","56340",14,1,7.14,-94.4733267570092,45.7303423346987
"5738","MN","HOLLAND","56139",9,1,11.11,-96.1980915845269,44.0871994511145
"5739","MN","HOLT","56738",4,2,50,-96.1944597295561,48.2929422243446
"5740","MN","HOMER","55942",1,1,100,-91.5587638953176,44.0046245246064
"5741","MN","HOPKINS","55343",55,2,3.64,-93.403914650996,44.9277494727138
"5742","MN","HOWARD LAKE","55349",15,1,6.67,-94.0881859953,45.0523966256928
"5743","MN","HUMBOLDT","56731",1,1,100,-97.0942588041605,48.9223030132172
"5744","MN","HUTCHINSON","55350",63,1,1.59,-94.382448058483,44.8840691982427
"5745","MN","INTERNATL FALLS","56649",36,1,2.78,-93.420360329133,48.5861576020896
"5746","MN","ISLE","56342",17,4,23.53,-93.4657106708221,46.1374805801618
"5747","MN","JACOBSON","55752",3,2,66.67,NA,NA
"5748","MN","JANESVILLE","56048",16,1,6.25,-93.7077501060429,44.1185115703876
"5749","MN","JORDAN","55352",29,1,3.45,-93.6290176218674,44.6641643241968
"5750","MN","KARLSTAD","56732",15,1,6.67,-96.5183719063382,48.5771898554083
"5751","MN","KELLIHER","56650",16,1,6.25,-94.444623345523,47.9438691827238
"5752","MN","KELLOGG","55945",7,1,14.29,-91.9993953296965,44.3082058918616
"5753","MN","KENNEDY","56733",4,1,25,-96.9107149124093,48.6469243531939
"5754","MN","KENSINGTON","56343",10,1,10,-95.6981587372677,45.7779875693816
"5755","MN","KENYON","55946",15,3,20,-92.9851926118376,44.2778743871005
"5756","MN","KETTLE RIVER","55757",4,1,25,-92.8774569749206,46.4885712107764
"5757","MN","KIMBALL","55353",12,1,8.33,-94.2998608553993,45.3163282365729
"5758","MN","LAKE BENTON","56149",14,1,7.14,-96.2920302031929,44.2631578865918
"5759","MN","LAKE ELMO","55042",22,1,4.55,-92.9034654923708,44.9923738591163
"5760","MN","LAKE LILLIAN","56253",6,1,16.67,-94.8800626433118,44.9429527901799
"5761","MN","LAKE PARK","56554",16,8,50,-96.1009886107296,46.8826935980142
"5762","MN","LAKE WILSON","56151",7,2,28.57,-95.9512501183883,43.9956572071964
"5763","MN","LAKEVILLE","55044",75,3,4,-93.2628737868981,44.668018446352
"5764","MN","LAMBERTON","56152",13,1,7.69,-95.2700916260044,44.2302474452805
"5765","MN","LANCASTER","56735",5,1,20,-96.8045243204849,48.8583710459017
"5766","MN","LANESBORO","55949",14,4,28.57,-91.9750352195307,43.7169994628702
"5767","MN","LAPORTE","56461",17,3,17.65,-94.7566980998434,47.2161207827035
"5768","MN","LASTRUP","56344",1,1,100,-94.0617030611046,46.0415271664834
"5769","MN","LENGBY","56651",9,3,33.33,-95.6341848679517,47.5151586732133
"5770","MN","LEONARD","56652",3,1,33.33,-95.2642123895677,47.650503576277
"5771","MN","LINDSTROM","55045",16,2,12.5,-92.8413191198202,45.3775208490363
"5772","MN","LISMORE","56155",6,1,16.67,-95.9481514342163,43.7470060092014
"5773","MN","LITCHFIELD","55355",45,2,4.44,-94.5251390150388,45.1219079638299
"5774","MN","LITTLE FALLS","56345",51,2,3.92,-94.3478009519922,45.9953989104281
"5775","MN","LONGVILLE","56655",15,1,6.67,-94.2077426066903,46.987363470181
"5776","MN","LOWRY","56349",9,2,22.22,-95.5190050963393,45.7050622054917
"5777","MN","LUCAN","56255",4,1,25,-95.4133543438831,44.410044747834
"5778","MN","LUVERNE","56156",23,2,8.7,-96.2093761374768,43.6523335383404
"5779","MN","MADISON","56256",27,3,11.11,-96.189658239241,45.0143124853177
"5780","MN","MAGNOLIA","56158",3,1,33.33,-96.073445140971,43.6415518698486
"5781","MN","MANCHESTER","56007",2,1,50,-93.4512196296257,43.7258118611496
"5782","MN","MANKATO","56001",137,11,8.03,-93.9714503858181,44.168416131057
"5783","MN","MAPLE GROVE","55369",67,2,2.99,-93.4622716202478,45.1091417316992
"5784","MN","MARCELL","56657",2,1,50,NA,NA
"5785","MN","MARIETTA","56257",6,4,66.67,-96.4197873297286,45.0121340994142
"5786","MN","MARSHALL","56258",62,4,6.45,-95.782226393886,44.4540601528442
"5787","MN","MAZEPPA","55956",11,1,9.09,-92.5405038588867,44.2735524097723
"5788","MN","MC GRATH","56350",5,1,20,-93.2750488107476,46.242146349039
"5789","MN","MC INTOSH","56556",10,5,50,-95.8864015404326,47.6369573584011
"5790","MN","MCGREGOR","55760",21,3,14.29,-93.3012686227785,46.6084185113936
"5791","MN","MCINTOSH","56556",10,2,20,-95.8864015404326,47.6369573584011
"5792","MN","MEADOWLANDS","55765",11,2,18.18,-92.7313317895208,47.0747834280956
"5793","MN","MENAHGA","56464",20,3,15,-95.1010440102419,46.7467515143544
"5794","MN","MENTOR","56736",12,3,25,-96.1426024562302,47.6943237452928
"5795","MN","MERRIFIELD","56465",7,1,14.29,-94.1733385119988,46.4656301354321
"5796","MN","MIDDLE RIVER","56737",4,2,50,-96.1616913923614,48.4331569948057
"5797","MN","MILACA","56353",27,2,7.41,-93.6496734177165,45.7600436366743
"5798","MN","MILLVILLE","55957",6,3,50,-92.2976315674622,44.2432139661336
"5799","MN","MILROY","56263",6,2,33.33,-95.5535606540322,44.4176740617101
"5800","MN","MINNEAPOLIS","55408",99,5,5.05,-93.2681955734323,44.9710431974351
"5801","MN","MINNEAPOLIS","55402",27,5,18.52,-93.2681955734323,44.9710431974351
"5802","MN","MINNEAPOLIS","55404",151,4,2.65,-93.2681955734323,44.9710431974351
"5803","MN","MINNEAPOLIS","55411",206,2,0.97,-93.2681955734323,44.9710431974351
"5804","MN","MINNEAPOLIS","55406",107,2,1.87,-93.2681955734323,44.9710431974351
"5805","MN","MINNEAPOLIS","55418",101,2,1.98,-93.2681955734323,44.9710431974351
"5806","MN","MINNEAPOLIS","55414",82,2,2.44,-93.2681955734323,44.9710431974351
"5807","MN","MINNEAPOLIS","55426",37,2,5.41,-93.2681955734323,44.9710431974351
"5808","MN","MINNEAPOLIS","55434",29,2,6.9,-93.2681955734323,44.9710431974351
"5809","MN","MINNEAPOLIS","55403",60,1,1.67,-93.2681955734323,44.9710431974351
"5810","MN","MINNEAPOLIS","55427",38,1,2.63,-93.2681955734323,44.9710431974351
"5811","MN","MINNEAPOLIS","55428",81,1,1.23,-93.2681955734323,44.9710431974351
"5812","MN","MINNEAPOLIS","55447",19,1,5.26,-93.2681955734323,44.9710431974351
"5813","MN","MINNEAPOLIS","55412",79,1,1.27,-93.2681955734323,44.9710431974351
"5814","MN","MINNEAPOLIS","55440",2,1,50,-93.2681955734323,44.9710431974351
"5815","MN","MONTEVIDEO","56265",37,1,2.7,-95.7181846336274,44.9535671177831
"5816","MN","MONTICELLO","55362",47,4,8.51,-93.8000572832285,45.3000246403521
"5817","MN","MONTROSE","55363",9,1,11.11,-93.9208051668595,45.0486105464904
"5818","MN","MOORHEAD","56560",89,6,6.74,-96.7469250845668,46.880166229783
"5819","MN","MORA","55051",30,1,3.33,-93.2957783984676,45.8757058616092
"5820","MN","MORGAN","56266",10,3,30,-94.9244181382182,44.4147044225538
"5821","MN","NASSAU","56257",3,2,66.67,-96.4419220218964,45.0674963216383
"5822","MN","NELSON","56355",3,2,66.67,-95.2641538583057,45.8836259444672
"5823","MN","NEVIS","56467",11,1,9.09,-94.8425782328788,46.9643516706754
"5824","MN","NEW HOPE","55427",6,1,16.67,-93.3858643666027,45.0353537382039
"5825","MN","NEW HOPE","55428",19,1,5.26,-93.3858643666027,45.0353537382039
"5826","MN","NEW LONDON","56273",21,1,4.76,-94.9517352148302,45.2995866742239
"5827","MN","NEW RICHLAND","56072",19,3,15.79,-93.493983128152,43.892688395261
"5828","MN","NEW ULM","56073",63,2,3.17,-94.4723047134053,44.3182586093496
"5829","MN","NEW YORK MILLS","56567",16,3,18.75,-95.3735331495248,46.5164322750044
"5830","MN","NEWFOLDEN","56738",9,2,22.22,-96.3297601206,48.360231079235
"5831","MN","NIMROD","56478",1,1,100,-94.8804514932287,46.6374855619059
"5832","MN","NISSWA","56468",17,1,5.88,-94.2977211775367,46.4951922014173
"5833","MN","NORTH BRANCH","55056",34,1,2.94,-92.9603163654396,45.5193340400517
"5834","MN","NORTHFIELD","55057",61,1,1.64,-93.1596890071984,44.456499872014
"5835","MN","NORTHOME","56661",15,2,13.33,-94.2760640497686,47.8754459062218
"5836","MN","OAK PARK HEIGHTS","55082",7,1,14.29,-92.8121586683352,45.0328372767925
"5837","MN","OGEMA","56569",13,1,7.69,-95.9225739572869,47.1006234073988
"5838","MN","OKABENA","56161",2,1,50,-95.3190747149682,43.7399090268422
"5839","MN","OKLEE","56742",9,2,22.22,-95.8513880369978,47.8389849122216
"5840","MN","OLIVIA","56277",9,1,11.11,-95.001633508774,44.776792966798
"5841","MN","ORTONVILLE","56278",25,2,8,-96.4369697434923,45.2998853657815
"5842","MN","OSAKIS","56360",19,1,5.26,-95.153925330187,45.8660296720261
"5843","MN","OSLO","56744",7,1,14.29,-97.1299026469656,48.1966173422629
"5844","MN","OSSEO","55369",18,3,16.67,-93.3986673583959,45.1176175579887
"5845","MN","OSSEO","55311",19,1,5.26,-93.3986673583959,45.1176175579887
"5846","MN","OTTERTAIL","56571",7,1,14.29,-95.5637938797448,46.4299114972101
"5847","MN","PALISADE","56469",6,1,16.67,-93.4859975289772,46.7133104384037
"5848","MN","PARK RAPIDS","56470",51,3,5.88,-95.0546866158002,46.9126046335916
"5849","MN","PARKERS PRAIRIE","56361",23,4,17.39,-95.3297311776961,46.1494938382434
"5850","MN","PAYNESVILLE","56362",34,3,8.82,-94.7186187333875,45.3794057454406
"5851","MN","PELICAN RAPIDS","56572",46,2,4.35,-96.0869268737699,46.5689841863228
"5852","MN","PEQUOT LAKES","56472",41,6,14.63,-94.298519539723,46.5841186267152
"5853","MN","PETERSON","55962",4,1,25,-91.8326682438906,43.7866880030141
"5854","MN","PIERZ","56364",15,1,6.67,-94.1010765166779,45.9777778795183
"5855","MN","PILLAGER","56473",10,1,10,-94.4746245954326,46.3296598708896
"5856","MN","PINE CITY","55063",34,1,2.94,-92.9693202260778,45.8413554365867
"5857","MN","PINE ISLAND","55963",17,2,11.76,-92.646074647434,44.2080496161731
"5858","MN","PINE RIVER","56474",43,1,2.33,-94.4036339318102,46.722401902361
"5859","MN","PLATO","55370",5,1,20,-94.0381109455515,44.7732739043347
"5860","MN","PLUMMER","56748",2,1,50,-96.0399715884067,47.9161986181586
"5861","MN","PLYMOUTH","55447",25,1,4,-93.4615142027738,45.0205113410301
"5862","MN","PRESTON","55965",23,2,8.7,-92.0808695995665,43.6721020244971
"5863","MN","PRINCETON","55371",50,1,2,-93.5936032247703,45.5651966535057
"5864","MN","PRINSBURG","56281",5,1,20,-95.1869662668819,44.934929846067
"5865","MN","PRIOR LAKE","55372",33,3,9.09,-93.4445554446302,44.7246304374247
"5866","MN","PUPOSKY","56667",4,2,50,NA,NA
"5867","MN","RAMSEY","55303",23,2,8.7,-93.4528963467005,45.2582369117074
"5868","MN","RAYMOND","56282",11,2,18.18,-95.2358937916093,45.0200946303229
"5869","MN","RED LAKE FALLS","56750",20,2,10,-96.2730492271248,47.8842915696772
"5870","MN","RED WING","55066",49,1,2.04,-92.6174730327942,44.5985490486415
"5871","MN","REDLAKE","56671",7,2,28.57,-95.0060450346703,47.8672675920875
"5872","MN","REDWOOD FALLS","56283",43,1,2.33,-95.1067921730318,44.5498491469327
"5873","MN","REMER","56672",15,1,6.67,-93.9154307958928,47.0617380151407
"5874","MN","RENVILLE","56284",26,1,3.85,-95.1994057970242,44.7919859513189
"5875","MN","RICE","56367",11,1,9.09,-94.2322358168538,45.7522764171432
"5876","MN","RICHFIELD","55423",40,2,5,-93.283330321255,44.8761527088716
"5877","MN","RICHMOND","56368",8,1,12.5,-94.5107714017728,45.4534857963181
"5878","MN","RICHWOOD","56577",2,2,100,NA,NA
"5879","MN","ROCHESTER","55902",70,4,5.71,-92.458327828302,43.9947976846872
"5880","MN","ROCHESTER","55904",61,2,3.28,-92.458327828302,43.9947976846872
"5881","MN","ROCHESTER","55901",117,1,0.85,-92.458327828302,43.9947976846872
"5882","MN","ROCKVILLE","56369",4,1,25,-94.3225351403439,45.4712216942726
"5883","MN","ROGERS","55374",35,2,5.71,-93.5901626593536,45.194343742676
"5884","MN","ROSEAU","56751",55,2,3.64,-95.765493359665,48.8439996219562
"5885","MN","ROSEMOUNT","55068",45,1,2.22,-93.0653748463585,44.7477271510523
"5886","MN","ROTHSAY","56579",16,3,18.75,-96.2830809953796,46.469304791783
"5887","MN","RUSHFORD","55971",22,2,9.09,-91.7531955453254,43.814286503979
"5888","MN","RUSHMORE","56168",8,2,25,-95.7989582134746,43.6196965856175
"5889","MN","RUTHTON","56170",5,1,20,-96.1016011208875,44.176948829743
"5890","MN","SACRED HEART","56285",13,1,7.69,-95.3508258360138,44.7808204450168
"5891","MN","SALOL","56756",4,2,50,NA,NA
"5892","MN","SANDSTONE","55072",17,1,5.88,-92.8690686426988,46.1324900917788
"5893","MN","SARTELL","56377",35,2,5.71,-94.2064733702473,45.6165638471261
"5894","MN","SAUK RAPIDS","56379",36,1,2.78,-94.1628901125316,45.5962965264678
"5895","MN","SAVAGE","55378",30,1,3.33,-93.3638467153903,44.7560681822633
"5896","MN","SEBEKA","56477",20,1,5,-95.0839076257466,46.6245153105412
"5897","MN","SHERBURN","56171",19,1,5.26,-94.7268868481803,43.6547047141891
"5898","MN","SHEVLIN","56676",6,3,50,-95.2585097906957,47.5322969231796
"5899","MN","SILVER CREEK","55380",4,1,25,-93.9848240798768,45.3133719479436
"5900","MN","SILVER LAKE","55381",7,1,14.29,-94.1997030007907,44.9040642378941
"5901","MN","SLEEPY EYE","56085",31,1,3.23,-94.7214969426965,44.2983049227694
"5902","MN","SOLWAY","56678",7,1,14.29,-95.1302838321718,47.5236218128377
"5903","MN","SOUDAN","55782",3,1,33.33,-92.2342371484764,47.8134471417466
"5904","MN","SOUTH HAVEN","55382",6,1,16.67,-94.2173411091563,45.2948308593236
"5905","MN","SOUTH ST PAUL","55075",64,2,3.12,-93.04068417689,44.8837790363379
"5906","MN","SPICER","56288",26,1,3.85,-94.9471558114259,45.2351193407563
"5907","MN","SPRING VALLEY","55975",27,2,7.41,-92.3891659085653,43.69218131224
"5908","MN","SPRINGFIELD","56087",24,1,4.17,-94.9855642496209,44.2360698681743
"5909","MN","SQUAW LAKE","56681",6,2,33.33,-94.1364418959312,47.6256886383635
"5910","MN","ST CHARLES","55972",24,1,4.17,-92.0642517038231,43.9678591970874
"5911","MN","ST CLOUD","56301",99,5,5.05,-94.1840019542056,45.5226333710674
"5912","MN","ST CLOUD","56303",85,2,2.35,-94.1840019542056,45.5226333710674
"5913","MN","ST HILAIRE","56754",2,2,100,-96.2114631307294,48.0129866259018
"5914","MN","ST JAMES","56081",42,1,2.38,-94.62470445931,43.9821128558604
"5915","MN","ST JOSEPH","56374",24,2,8.33,-94.3119304581485,45.5571067687725
"5916","MN","ST LEO","56264",2,1,50,-95.9838645124916,44.5582906080182
"5917","MN","ST LOUIS PARK","55416",36,1,2.78,-93.2681955734323,44.9710431974351
"5918","MN","ST PAUL","55101",95,9,9.47,-93.102759664186,44.9413179971784
"5919","MN","ST PAUL","55104",204,4,1.96,-93.102759664186,44.9413179971784
"5920","MN","ST PAUL","55102",124,3,2.42,-93.102759664186,44.9413179971784
"5921","MN","ST PAUL","55106",139,3,2.16,-93.102759664186,44.9413179971784
"5922","MN","ST PAUL","55126",38,1,2.63,-93.1326894959377,45.081454831789
"5923","MN","ST PAUL","55116",107,1,0.93,-93.102759664186,44.9413179971784
"5924","MN","ST PAUL","55125",35,1,2.86,-92.92345054407,44.906900651048
"5925","MN","ST PAUL","55114",23,1,4.35,-93.102759664186,44.9413179971784
"5926","MN","ST PAUL","55122",31,1,3.23,-93.1667879440936,44.8186841643544
"5927","MN","STAPLES","56479",26,1,3.85,-94.8082090306409,46.3700251196584
"5928","MN","STEPHEN","56757",10,1,10,-96.8778682371644,48.4508085095805
"5929","MN","STEWART","55385",6,1,16.67,-94.4880428139616,44.7232723225929
"5930","MN","STILLWATER","55082",78,3,3.85,-92.8322578029347,45.0573356184881
"5931","MN","STORDEN","56174",5,1,20,-95.3192727309694,44.0396644660969
